TIME ,SF  ,PUSHOVER LABEL ,PUSHOVER LAMBDA ,PUSHOVER U-CTRL ,ARC LENGTH STEP ,ARC LENGTH U-NORM ,ARC LENGTH LOAD FACTOR ,NR     ,X        ,Y         ,Displacement-X ,Displacement-Y ,Rotation-Z ,Pore pressure- ,Total head- ,Residual Force-X ,Residual Force-Y ,Residual Heat flux-Z ,Solid-Velocity-X ,Solid-Velocity-Y ,Solid-Acceleration-X ,Solid-Acceleration-Y ,Unnamed: 23 ,PUSHOVER LABEL         ,PUSHOVER LAMBDA ,PUSHOVER U-CTRL ,ARC LENGTH STEP ,ARC LENGTH U-NORM ,ARC LENGTH LOAD FACTOR ,ELEM. ,GP  ,X                    ,Y                  ,Z   ,Eff.Stress-XX       ,Eff.Stress-YY       ,Eff.Stress-XY           ,Eff.Stress-ZZ       ,Eff.Stress-XZ ,Eff.Stress-YZ ,Eff.Stress-11       ,Eff.Stress-22       ,Eff.Stress-33       ,Eff.Stress-I1       ,Eff.Stress-J2^1/2    ,Eff.Stress-p        ,Eff.Stress-q         ,Tot.Stress-XX         ,Tot.Stress-YY       ,Tot.Stress-XY           ,Tot.Stress-ZZ       ,Tot.Stress-XZ ,Tot.Stress-YZ ,Tot.Stress-11        ,Tot.Stress-22       ,Tot.Stress-33       ,Tot.Stress-I1       ,Tot.Stress-J2^1/2    ,Tot.Stress-p         ,Tot.Stress-q         ,Strain-XX               ,Strain-YY               ,Strain-XY               ,Strain-ZZ ,Strain-XZ ,Strain-YZ ,Strain-11               ,Strain-22               ,Strain-33 ,Strain-I1               ,Strain-J2^1/2          ,Stress level         ,Saturation              ,Fluid velocity-X        ,Fluid velocity-Y        ,Fluid velocity-Z       ,Fluid velocity-ABS     ,Pc  ,Pore pressure         ,alpha*(S*pF+<dpF_undr>) ,Temperature ,Unnamed: 60 ,TIME
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 766.0 ,51.78685 ,-6.236589 ,           0.0 ,           0.0 ,       0.0 ,124.3938       ,-18.67597   ,0.005266368      ,0.0009049119     ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,2.0541527051684523     ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 662.3449709336619   ,1.0                ,0.0 ,-64.53986705516377  ,-116.03663000590755 ,0.8754435706870742      ,-59.17952067904167  ,          0.0 ,          0.0 ,-64.51774123042003  ,-116.05877806146692 ,-59.17952067904167  ,-239.7560311579148  , 31.41818477503275   , 79.91868195190054  , 54.4178865422912    ,-59.54387333107475    ,-111.0406710944707  ,0.8754435706870742      ,-54.18353181957089  ,          0.0 ,          0.0 ,-59.52174750633101   ,-111.06280942079361 ,-54.18353181957089  ,-224.7680787466955  , 31.41818477503275   , 74.9226882278115    , 54.4178865422912    ,-2.567782069632258e-06  ,8.107564414203781e-07   ,-2.8507801861730757e-07 ,      0.0 ,      0.0 ,      0.0 ,8.169458931549688e-07   ,-2.573971521366849e-06  ,      0.0 ,-1.7570251469466606e-06 ,1.769703623841489e-06  ,0.03998439991458457  ,-1.4464001457888527e-07 ,-2.007972977145255e-09  ,0.0                     ,1.4467894559897618e-07 ,125.3878192177015      ,0.0 ,0.0                   ,0.0                     ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 767.0 ,53.49153 ,-6.044962 ,           0.0 ,           0.0 ,       0.0 ,126.2777       ,-18.67273   ,0.004509699      ,-0.0004298493    ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,2.19802846389044       ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 660.378664425324    ,1.0                ,0.0 ,-61.81560205796852  ,-112.32688085745032 ,1.5543858336839387      ,-57.176527580392374 ,          0.0 ,          0.0 ,-61.767240925270734 ,-112.37525932422112 ,-57.176527580392374 ,-231.31903526098347 , 30.631723777090414  , 77.10634171400761  , 53.055706740491686  ,-56.819532263372864   ,-107.33082203028725 ,1.5543858336839387      ,-52.18045356382106  ,          0.0 ,          0.0 ,-56.77116690869943   ,-107.3792047190337  ,-52.18045356382106  ,-216.33082785748115 , 30.631723777090414  , 72.11026769743629   , 53.055706740491686  ,-2.8233050835460394e-06 ,8.750791459838944e-07   ,-3.603842479081913e-08  ,      0.0 ,      0.0 ,      0.0 ,8.96998362746235e-07    ,-2.8452243003083796e-06 ,      0.0 ,-1.9482254729409836e-06 ,1.9538090151345567e-06 ,0.08869295370301208  ,0.004707595676076199    ,-4.755394274619163e-08  ,-1.0011564988246112e-10 ,1.2508123263499927e-07 ,113.60111988075282     ,0.0 ,13.593534985010743    ,0.5654166318982747      ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 768.0 ,55.13865 ,-5.375185 ,           0.0 ,           0.0 ,       0.0 ,132.9434       ,-18.66953   ,0.002342005      ,9.070772e-06     ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,3.4472282366184333     ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 666.0489673124036   ,1.0                ,0.0 ,-56.272824416734295 ,-100.91996710833693 ,1.7921510393351547      ,-51.55234074775018  ,          0.0 ,          0.0 ,-56.1983667040321   ,-100.99444418861538 ,-51.55234074775018  ,-208.745113022981   , 27.31102923431605   , 69.58171241263979  , 47.304099510539906  ,-51.2764089489915     ,-95.92353712038008  ,1.7921510393351547      ,-46.555930127369535 ,          0.0 ,          0.0 ,-51.20195104874941   ,-95.99801438819838  ,-46.555930127369535 ,-193.755886126937   , 27.31102923431605   , 64.5852967573571    , 47.304099510539906  ,-5.064627677980508e-06  ,1.3583883393335388e-06  ,8.993224626687282e-07   ,      0.0 ,      0.0 ,      0.0 ,1.4299899880269068e-06  ,-5.136229326673875e-06  ,      0.0 ,-3.7062393386469684e-06 ,3.4535120366109836e-06 ,0.24523146577223226  ,0.019871972262140367    ,-1.9632133155565767e-07 ,-4.2260377149641673e-10 ,5.117647559370135e-08  ,76.60422140379926      ,0.0 ,57.3804311251883      ,2.386711781699899       ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 769.0 ,57.04284 ,-5.108283 ,           0.0 ,           0.0 ,       0.0 ,135.5752       ,-18.6658    ,0.006715256      ,0.001005494      ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,1.9579080296149085     ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 666.1047288033182   ,1.0                ,0.0 ,-53.69053433955183  ,-96.6541317603206   ,2.04273863281847        ,-49.3514368493415   ,          0.0 ,          0.0 ,-53.59347227760813  ,-96.75121852463485  ,-49.3514368493415   ,-199.69609438631227 , 26.23758163308141   , 66.56537271407996  , 45.44482612718956   ,-48.693946527679415   ,-91.65757359851695  ,2.04273863281847        ,-44.354848827009235 ,          0.0 ,          0.0 ,-48.59687948316963   ,-91.75461053717042  ,-44.354848827009235 ,-184.70633407524303 , 26.23758163308141   , 61.56878465687984   , 45.44482612718956   ,-2.9542687256112717e-06 ,7.555786664744754e-07   ,2.7958254358234036e-08  ,      0.0 ,      0.0 ,      0.0 ,7.560674028948051e-07   ,-2.954757486564371e-06  ,      0.0 ,-2.1986900836695655e-06 ,1.9609726867719136e-06 ,0.25827552421010036  ,0.02059338923503649     ,-6.538352070946531e-08  ,-1.7487722756067592e-09 ,4.692153405472702e-08  ,70.1360270610762       ,0.0 ,66.38444608416152     ,2.611915878848329       ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 770.0 ,58.98159 ,-4.958186 ,           0.0 ,           0.0 ,       0.0 ,137.0377       ,-18.66195   ,0.009315178      ,-0.0001938347    ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,1.5100650241591898     ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 667.2866158114949   ,1.0                ,0.0 ,-51.57629508607865  ,-93.90697550287094  ,2.140854648890268       ,-47.838899876308865 ,          0.0 ,          0.0 ,-51.46690815172586  ,-94.0163821914008   ,-47.838899876308865 ,-193.32216084464866 , 25.680460266235183  , 64.44073011411567  , 44.4798603654137    ,-46.57968338740402    ,-88.91039832948374  ,2.140854648890268       ,-42.842283239089966 ,          0.0 ,          0.0 ,-46.47029151450697   ,-89.01975563257092  ,-42.842283239089966 ,-178.3323403416454  , 25.680460266235183  , 59.44411833172409   , 44.4798603654137    ,-2.1655771739687805e-06 ,5.277667666394153e-07   ,8.677564207886659e-07   ,      0.0 ,      0.0 ,      0.0 ,5.965591875796922e-07   ,-2.2343691055068745e-06 ,      0.0 ,-1.637809917927182e-06  ,1.492340889624485e-06  ,0.2503451012851351   ,0.019873287386059948    ,-6.361333658254535e-08  ,-1.687125309464093e-09  ,1.1105404907758441e-07 ,73.58810266019019      ,0.0 ,63.4370221065946      ,2.5091629561112856      ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 771.0 ,60.92667 ,-4.849892 ,           0.0 ,           0.0 ,       0.0 ,138.0814       ,-18.65803   ,0.00897905       ,7.922525e-05     ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,3.003054542347184      ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 668.7312831175248   ,1.0                ,0.0 ,-50.04332054257785  ,-91.86256404101616  ,2.2375277051169378      ,-46.73641923719978  ,          0.0 ,          0.0 ,-49.922061890162404 ,-91.98378801315691  ,-46.73641923719978  ,-188.64229375126186 , 25.25568398906782   , 62.88076465328589  , 43.74413224162726   ,-45.04658108391367    ,-86.86583455180656  ,2.2375277051169378      ,-41.73967977853561  ,          0.0 ,          0.0 ,-44.92532741200499   ,-86.98706350445406  ,-41.73967977853561  ,-173.65208082561742 , 25.25568398906782   , 57.88403017512845   , 43.74413224162726   ,-5.211969303361998e-06  ,1.4463435966387715e-06  ,1.3946897025674414e-06  ,      0.0 ,      0.0 ,      0.0 ,1.5285046538271623e-06  ,-5.294129360550389e-06  ,      0.0 ,-3.765625699770034e-06  ,3.5804430969387197e-06 ,0.4281081437070058   ,0.0357791912687149      ,-1.5636721210353023e-07 ,-5.071466723656629e-09  ,1.5512669690103705e-09 ,1.0279211896615483     ,0.0 ,138.5801218330644     ,4.961989826681541       ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 772.0 ,62.87038 ,-4.759189 ,           0.0 ,           0.0 ,       0.0 ,138.9485       ,-18.65404   ,0.009927566      ,-0.0001050812    ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,2.0060917166026586     ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 670.2185423020792   ,1.0                ,0.0 ,-48.457397721330906 ,-90.26767300677213  ,2.4687959299385667      ,-45.787215187771956 ,          0.0 ,          0.0 ,-48.31064452795138  ,-90.41447570805107  ,-45.787215187771956 ,-184.51233545470933 , 25.06901035228475   , 61.50410519249877  , 43.42079599619584   ,-43.46063335191384    ,-85.27091854502666  ,2.4687959299385667      ,-40.790445864519086 ,          0.0 ,          0.0 ,-43.31387526609201   ,-85.4176717693411   ,-40.790445864519086 ,-169.52202283808236 , 25.06901035228475   , 56.50733593063939   , 43.42079599619584   ,-2.557439649941597e-06  ,7.431571711079232e-07   ,8.17010759401572e-07    ,      0.0 ,      0.0 ,      0.0 ,7.930962234752731e-07   ,-2.607379191553178e-06  ,      0.0 ,-1.8142824788336739e-06 ,1.779078861154937e-06  ,0.24773406218505117  ,0.019195327198077216    ,-7.335823286671569e-08  ,-2.4037840507202797e-09 ,3.9800747194073223e-08 ,74.40847000029119      ,0.0 ,65.48559837105788     ,2.5057766895276425      ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 773.0 ,64.81163 ,-4.675872 ,           0.0 ,           0.0 ,       0.0 ,139.7406       ,-18.64993   ,0.01133903       ,-9.356748e-05    ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,3.481249019631264      ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 671.721466808169    ,1.0                ,0.0 ,-46.948719784154974 ,-88.77505041170147  ,2.734655579268725       ,-44.89389620775809  ,          0.0 ,          0.0 ,-46.769513164772945 ,-88.95425213510015  ,-44.89389620775809  ,-180.6176465706009  , 24.914489379566014  , 60.205883846916194 , 43.153158716870266  ,-41.95194060063391    ,-83.77825141102578  ,2.734655579268725       ,-39.89711206994837  ,          0.0 ,          0.0 ,-41.77272902696322   ,-83.95745313442444  ,-39.89711206994837  ,-165.6273340233028  , 24.914489379566014  , 55.209099709106475  , 43.153158716870266  ,-4.115568639944783e-06  ,1.1723141697805134e-06  ,2.0085530478444154e-06  ,      0.0 ,      0.0 ,      0.0 ,1.4287123276094685e-06  ,-4.371967445143004e-06  ,      0.0 ,-2.9432546187929293e-06 ,3.0233805718303266e-06 ,0.03577428777086999  ,-2.161548159328383e-07  ,-7.948865752631528e-09  ,0.0                     ,2.1631791895852605e-07 ,140.57318306130466     ,0.0 ,0.0                   ,0.0                     ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 774.0 ,66.7502  ,-4.595743 ,           0.0 ,           0.0 ,       0.0 ,140.4993       ,-18.64567   ,0.01350952       ,-8.567908e-05    ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,3.0058784725638956     ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 673.2309046469163   ,1.0                ,0.0 ,-45.20717749186463  ,-87.47300391338416  ,2.960054977939828       ,-44.02137651109967  ,          0.0 ,          0.0 ,-45.00056689396282  ,-87.67963432462322  ,-44.02137651109967  ,-176.70156755333153 , 24.92904764903219   , 58.90051599171106  , 43.17837816845234   ,-40.210397892578406   ,-82.47623422076659  ,2.960054977939828       ,-39.02460186514776  ,          0.0 ,          0.0 ,-40.00379224801091   ,-82.68281509866253  ,-39.02460186514776  ,-161.71120436574776 , 24.92904764903219   , 53.90374134575916   , 43.17837816845234   ,-2.751272130222922e-06  ,7.711482026284625e-07   ,2.29929062116483e-06    ,      0.0 ,      0.0 ,      0.0 ,1.1250690747043607e-06  ,-3.105192411358909e-06  ,      0.0 ,-1.9801233806548856e-06 ,2.191492171745465e-06  ,0.24490346015935324  ,0.019021289010595622    ,-1.722017965710338e-07  ,-6.8757679346402415e-09 ,1.1422112877394813e-07 ,75.75800552425905      ,0.0 ,64.44694109711554     ,2.474840364917903       ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 775.0 ,68.68573 ,-4.517017 ,           0.0 ,           0.0 ,       0.0 ,141.2417       ,-18.64118   ,0.01456415       ,0.0001631071     ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,2.5013473431970774     ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 674.7433725331916   ,1.0                ,0.0 ,-43.37673044772616  ,-86.27599232698529  ,3.0600243643731933      ,-43.17233069090503  ,          0.0 ,          0.0 ,-43.159519752704306 ,-86.49318816675257  ,-43.17233069090503  ,-172.82506822437415 , 25.016929898140624  , 57.60835277362369  , 43.330587787029486  ,-38.37989634442292    ,-81.27916317543357  ,3.0600243643731933      ,-38.17549658760178  ,          0.0 ,          0.0 ,-38.162685649401055  ,-81.49637387045543  ,-38.17549658760178  ,-157.83455594923942 , 25.016929898140624  , 52.61152365684701   , 43.330587787029486  ,-3.240308141362808e-06  ,8.720520596404348e-07   ,2.2493658757371435e-06  ,      0.0 ,      0.0 ,      0.0 ,1.2053539076472197e-06  ,-3.57361018311912e-06   ,      0.0 ,-2.3682562760891198e-06 ,2.4868213682099804e-06 ,0.43357062685238607  ,0.0352871585853828      ,-2.5217355230868266e-07 ,-2.1687566322554563e-08 ,1.4063910386822713e-09 ,0.9264207623164816     ,0.0 ,140.63861747945361    ,4.9659887511136755      ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 776.0 ,70.61724 ,-4.438845 ,           0.0 ,           0.0 ,       0.0 ,141.9752       ,-18.63637   ,0.01583683       ,-0.0005322419    ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,1.5050375117256896     ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 676.2585831168874   ,1.0                ,0.0 ,-41.45248688620559  ,-85.10414270626401  ,2.971287406032624       ,-42.3193501309592   ,          0.0 ,          0.0 ,-41.250433265733946 ,-85.30617157861126  ,-42.3193501309592   ,-168.87597962267859 , 25.135906672767746  , 56.29199489097214  , 43.536674624619344  ,-36.455558074534146   ,-80.10720396180517  ,2.971287406032624       ,-37.322421319287756 ,          0.0 ,          0.0 ,-36.25350940368739   ,-80.30925263265192  ,-37.322421319287756 ,-153.88521803640162 , 25.135906672767746  , 51.29506116335074   , 43.536674624619344  ,-3.860753625020361e-06  ,1.0315816081549962e-06  ,2.2069021875485805e-06  ,      0.0 ,      0.0 ,      0.0 ,1.2733403676830469e-06  ,-4.1025123845484125e-06 ,      0.0 ,-2.8291720168653654e-06 ,2.8095014450383083e-06 ,0.44707919824914244  ,0.03496868107231829     ,-1.6644407772127764e-07 ,-3.279028012784146e-08  ,0.0                    ,1.6965543936037398e-07 ,0.0 ,143.4755083735664     ,4.996929798201476       ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 777.0 ,72.54314 ,-4.361029 ,           0.0 ,           0.0 ,       0.0 ,142.7006       ,-18.63109   ,0.01702461       ,-0.0006035988    ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,1.5020964071666172     ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 677.7586161983372   ,1.0                ,0.0 ,-39.506836519756575 ,-83.89526047807632  ,2.680314790397402       ,-41.45583039583386  ,          0.0 ,          0.0 ,-39.343959738099066 ,-84.05812735890706  ,-41.45583039583386  ,-164.85788268352792 , 25.232230331281265  , 54.952634251359534 , 43.70349590772756   ,-34.509882777785734   ,-78.89828686390122  ,2.680314790397402       ,-36.45887167482708  ,          0.0 ,          0.0 ,-34.34700599612821   ,-79.06116859597212  ,-36.45887167482708  ,-149.86702169788992 , 25.232230331281265  , 49.955680438838     , 43.70349590772756   ,-3.717828339515625e-06  ,9.418236438307959e-07   ,2.2556902890662237e-06  ,      0.0 ,      0.0 ,      0.0 ,1.2074256685688534e-06  ,-3.983430116446787e-06  ,      0.0 ,-2.7760044478779343e-06 ,2.7166287698284957e-06 ,0.2576403814968065   ,0.01867955212064817     ,-1.4801764664722977e-07 ,-3.029691220403577e-08  ,7.034063301250618e-08  ,76.74397209149645      ,0.0 ,67.44895157074335     ,2.50874381440441        ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 778.0 ,74.45967 ,-4.281696 ,           0.0 ,           0.0 ,       0.0 ,143.4345       ,-18.62515   ,0.01656239       ,-0.0005992018    ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,1.9926280191341403     ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 679.2529325050057   ,1.0                ,0.0 ,-37.680221936511145 ,-82.65334080401097  ,2.222740913204987       ,-40.61015691439835  ,          0.0 ,          0.0 ,-37.568210155470496 ,-82.76533772844972  ,-40.61015691439835  ,-160.94374419476418 , 25.266766631413493  , 53.64790817050745  , 43.76332429315584   ,-32.68325806072074    ,-77.65637692822057  ,2.222740913204987       ,-35.61319296488815  ,          0.0 ,          0.0 ,-32.57124627968009   ,-77.76838870926122  ,-35.61319296488815  ,-145.9528329417049  , 25.266766631413493  , 48.65093934251642   , 43.76332429315584   ,-3.5068343361461895e-06 ,8.696677468010566e-07   ,2.2594394139097147e-06  ,      0.0 ,      0.0 ,      0.0 ,1.1497562774882104e-06  ,-3.7869229649213685e-06 ,      0.0 ,-2.637167184841114e-06  ,2.5832299000012576e-06 ,0.4709096389432238   ,0.03453146753775979     ,-2.688579676966799e-07  ,-7.980075051862468e-08  ,1.0414662760511273e-09 ,1.1362746533696264     ,0.0 ,143.1742949056532     ,4.96012335758289        ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 779.0 ,76.35733 ,-4.197086 ,           0.0 ,           0.0 ,       0.0 ,144.2121       ,-18.6183    ,0.0137609        ,-0.0005509196    ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,0.9997650547417192     ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 679.6493495310572   ,1.0                ,0.0 ,-35.944208478234955 ,-81.36163203450897  ,1.4975169194573752      ,-39.77314773384104  ,          0.0 ,          0.0 ,-35.892984550461385 ,-81.41285608524929  ,-39.77314773384104  ,-157.0789735504777  , 25.235836179772775  , 52.35966118505887  , 43.70975171177277   ,-30.94722743744313    ,-76.36465099371713  ,1.4975169194573752      ,-34.77616669304922  ,          0.0 ,          0.0 ,-30.89600338670279   ,-76.41587504445747  ,-34.77616669304922  ,-142.08808487592648 , 25.235836179772775  , 47.36268002130028   , 43.70975171177277   ,-1.793597003026902e-06  ,4.397490050508113e-07   ,9.733834716886104e-07   ,      0.0 ,      0.0 ,      0.0 ,5.413830634829063e-07   ,-1.8952310194635842e-06 ,      0.0 ,-1.353848449714867e-06  ,1.2794585722019422e-06 ,0.48429966120540757  ,0.034672313510699104    ,-2.2691338955978657e-07 ,-7.677323725043204e-08  ,0.0                    ,2.3983843074115423e-07 ,0.0 ,144.64733153558717    ,4.996982559824206       ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 780.0 ,78.22532 ,-4.101261 ,           0.0 ,           0.0 ,       0.0 ,145.0889       ,-18.61015   ,0.008493544      ,-0.0002370879    ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,1.009731815490249      ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 682.2543690770603   ,1.0                ,0.0 ,-34.46893882666508  ,-79.65647164626247  ,1.0211618515072054      ,-38.80209741706179  ,          0.0 ,          0.0 ,-34.444185024755654 ,-79.68123042719704  ,-38.80209741706179  ,-152.92747311986597 , 24.95861513782022   , 50.97583428044342  , 43.22959797957248   ,-29.471930358451843   ,-74.65946317804922  ,1.0211618515072054      ,-33.805088948848535 ,          0.0 ,          0.0 ,-29.447176556542413  ,-74.6842219589838   ,-33.805088948848535 ,-137.93651262461745 , 24.95861513782022   , 45.97883079125532   , 43.22959797957248   ,-1.5641162221452494e-06 ,3.752316445946446e-07   ,8.594115196216424e-07   ,      0.0 ,      0.0 ,      0.0 ,4.6617830198281316e-07  ,-1.6550627792565754e-06 ,      0.0 ,-1.1888846336079096e-06 ,1.1147661121429313e-06 ,0.27382127143282964  ,0.018419136380748984    ,-1.750235436746566e-07  ,-4.001265795632371e-08  ,2.094807823534083e-07  ,77.01202597545067      ,0.0 ,68.40167438486705     ,2.5087973938201427      ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 781.0 ,5.371193 ,-4.127287 ,           0.0 ,           0.0 ,       0.0 ,138.7474       ,-18.00203   ,-0.01077564      ,0.003070625      ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,2.7765985115919944     ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 655.3882992557959   ,1.0                ,0.0 ,-33.383276897090624 ,-79.50081374423608  ,-0.6330113402932792     ,-38.56085827721743  ,          0.0 ,          0.0 ,-33.37417438776638  ,-79.5099156248109   ,-38.56085827721743  ,-151.44494078172087 , 25.275707801923186  , 50.48165125935092  , 43.77881531109456   ,-28.38616179811842    ,-74.50369864526388  ,-0.6330113402932792     ,-33.56373831873664  ,          0.0 ,          0.0 ,-28.377055405801617  ,-74.5128005258387   ,-33.56373831873664  ,-136.4535881333695  , 25.275707801923186  , 45.48453130087011   , 43.77881531109456   ,3.823750790466052e-06   ,-2.8027321200469713e-06 ,-4.016333375933536e-08  ,      0.0 ,      0.0 ,      0.0 ,3.823812950942623e-06   ,-2.802794280523541e-06  ,      0.0 ,1.0210186218239955e-06  ,3.3288432039941367e-06 ,0.4746531093717663   ,0.03174638571656605     ,-7.028780214276269e-08  ,-2.743901982222853e-08  ,8.582410826544396e-08  ,9.17313984147703       ,0.0 ,138.67119944156192    ,4.682927420045935       ,        0.0 ,        0.0 , 0.0
 0.0 ,0.0 ,           0.0 ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 , 782.0 ,6.842781 ,-3.983913 ,           0.0 ,           0.0 ,       0.0 ,141.0076       ,-18.08468   ,-0.01373457      ,0.0004760523     ,                 0.0 ,             0.0 ,             0.0 ,                 0.0 ,                 0.0 ,        0.0 ,1.8152135309850626     ,            0.0 ,            0.0 ,            0.0 ,              0.0 ,                   0.0 ,  0.0 ,0.0 , 657.07425419843     ,1.0                ,0.0 ,-32.69740351290031  ,-77.06315176161038  ,-0.8063729008322749     ,-37.440286526423435 ,          0.0 ,          0.0 ,-32.68260824055949  ,-77.07795425610932  ,-37.440286526423435 ,-147.20085236813063 , 24.376617635110463  , 49.06694720651459  , 42.22154131151458   ,-27.70035816860114    ,-72.06610641731123  ,-0.8063729008322749     ,-32.44324118212427  ,          0.0 ,          0.0 ,-27.68555289626031   ,-72.08090168965205  ,-32.44324118212427  ,-132.20970371575618 , 24.376617635110463  , 44.069898341831546  , 42.22154131151458   ,2.5791204177833135e-06  ,-1.98167242024352e-06   ,-7.04921191655935e-08   ,      0.0 ,      0.0 ,      0.0 ,2.5794971404983775e-06  ,-1.9820491429585846e-06 ,      0.0 ,5.97448138355148e-07    ,2.2899408068466983e-06 ,0.3361759166493596   ,0.02272821702555695     ,1.234502781209017e-06   ,-3.942053678463321e-07  ,3.098251827809463e-08  ,53.68427124064028      ,0.0 ,92.8877435486906      ,3.2378023341917865      ,        0.0 ,        0.0 , 0.0
